,Country,1990_temp,1991_temp,1992_temp,1993_temp,1994_temp,1995_temp,1996_temp,1997_temp,1998_temp,1999_temp,2000_temp,2001_temp,2002_temp,2003_temp,2004_temp,2005_temp,2006_temp,2007_temp,2008_temp,1990_CO2,1991_CO2,1992_CO2,1993_CO2,1994_CO2,1995_CO2,1996_CO2,1997_CO2,1998_CO2,1999_CO2,2000_CO2,2001_CO2,2002_CO2,2003_CO2,2004_CO2,2005_CO2,2006_CO2,2007_CO2,2008_CO2,Region
53,Finland,2.943250000000001,2.3282499999999997,2.6495833333333336,1.7829166666666667,1.7739166666666673,2.3540833333333335,1.6930833333333337,2.2275833333333335,1.2267500000000002,2.3225000000000007,3.590666666666668,2.09525,2.230166666666667,2.499833333333333,2.6147499999999995,3.23025,2.8921666666666668,3.092333333333334,3.2009166666666666,10.2170004011231,10.9476112883925,9.7435142800476,10.2518201737071,11.6747364904696,10.2443402505873,11.9776741463415,11.6898295373295,11.0593531923152,10.7295731336418,10.0732383529528,10.8759018704334,11.7443350162544,13.2147168419477,12.8095996619141,10.408749096471,12.5469636182587,12.0866947011753,10.6357789053674,Europe & Central Asia
54,France,14.038833333333335,13.1395,13.462916666666667,13.15016666666667,14.15616666666667,13.899749999999997,13.013916666666667,14.095999999999998,13.720666666666666,13.904916666666667,13.967333333333334,13.6965,14.048166666666667,14.337916666666667,13.66408333333333,13.694250000000002,14.143833333333333,13.896583333333332,13.581499999999998,6.85813860893873,7.31619737433789,6.76255835397878,6.59996485834366,6.24140488175116,6.61730308955439,6.83960720608182,6.33437272953054,6.80001648582787,6.15241888979642,6.01623623738646,6.30389169407714,6.17168257017197,6.23644709858934,6.23206187189917,6.21934112961214,6.02611999082559,5.86410416114842,5.87313280962041,Europe & Central Asia
55,French Polynesia,26.849166666666665,26.680333333333337,26.566750000000003,26.566416666666672,26.657166666666672,26.72191666666666,26.47458333333334,26.54308333333334,26.918166666666664,26.704333333333334,26.635833333333334,26.619333333333334,26.981916666666667,26.916416666666674,26.728916666666663,26.85291666666667,26.83475,26.81258333333334,26.484083333333334,3.22814164999002,3.19886295271327,3.17175559388837,3.12808563139175,2.68634531129628,2.70184617095617,2.53158439765274,2.56254367575122,2.49617970860187,2.46526814312385,2.71586194127202,3.05269457605778,3.0533387755102,3.30736802264482,3.13329120665125,3.35234040883588,3.18228414026089,3.21315885132679,3.36840414151304,East Asia & Pacific
56,Gabon,24.570833333333336,24.56683333333333,24.240250000000003,24.544500000000003,24.64708333333333,24.936916666666672,24.464750000000006,24.730416666666667,25.394833333333334,24.736833333333333,24.57241666666667,24.513583333333333,24.83391666666667,24.912000000000003,24.853250000000003,24.96541666666667,25.157750000000004,25.06358333333333,25.127916666666668,5.21407705124838,1.53996796685393,2.1492491089884,3.20651255311271,3.17478050254474,3.54786002738826,3.16127757184441,3.08772169666741,1.38531719889705,1.19107569879572,0.851980208439585,1.41087031385448,1.37810995775386,1.01313412534801,1.10214251014194,1.30283155897336,1.27553120830924,1.38835461567801,1.70415842130303,Sub-Saharan Africa
57,Georgia,8.84425,8.857083333333334,7.390916666666667,7.397833333333332,8.718333333333332,9.427583333333335,9.117916666666668,8.550666666666666,9.85875,9.769166666666669,9.311166666666667,9.861749999999999,9.206,8.804583333333335,9.218583333333333,9.4135,9.40375,9.525916666666667,9.308583333333333,..,..,3.14669005847953,2.0264783856977,1.25134791015304,0.486454583861428,0.88098243105652,0.979139818165769,1.10566509928019,0.975944974733296,1.0266570853043,0.859400875433157,0.777669956392013,0.871663240084086,0.909468309288377,1.08550330184353,1.24984834015462,1.3737462400875,1.18700481328558,Europe & Central Asia
58,Germany,9.6895,8.523083333333334,9.505833333333333,8.6335,9.847000000000001,9.033499999999998,7.374416666666668,9.048666666666666,9.17175,9.620750000000001,10.020416666666666,9.090416666666666,9.637333333333334,9.494250000000001,9.053416666666664,9.128416666666665,9.706000000000001,9.9975,9.642166666666666,0.000692470383845505,12.010302634539,11.5142726607462,11.2305376805165,11.0852119829236,11.0424121898043,11.2805733836312,10.9699915073534,10.914874864407,10.0438105668376,10.1216515265783,10.3938492342074,10.0706500824163,10.1241560194328,10.0407129504795,9.81693322614206,9.8557430448175,9.56934416653259,9.58054534998296,Europe & Central Asia
59,Ghana,27.24475,26.96941666666667,26.833250000000003,27.088916666666666,26.96608333333334,27.212249999999997,27.13083333333333,27.072916666666668,27.6635,27.119916666666665,27.245916666666663,27.27875,27.401083333333332,27.5335,27.415833333333335,27.60116666666667,27.58158333333333,27.62766666666667,27.367833333333333,0.265727960717657,0.26581661713919,0.261629983992562,0.289616803003098,0.306342822090559,0.319302912925127,0.330318490070318,0.358171854216547,0.35063051139173,0.350522364246955,0.328710927818699,0.352462082189701,0.368625878793763,0.368819028109257,0.344650836833545,0.323830860590894,0.421768854150523,0.424300150010547,0.369313789579309,Sub-Saharan Africa
60,Greece,15.499333333333333,14.412833333333333,14.785333333333334,15.040583333333332,16.044666666666664,15.102250000000003,14.84675,14.763250000000001,15.506083333333336,15.992166666666668,15.673333333333332,15.931583333333334,15.622333333333335,15.472583333333333,15.455666666666668,15.175333333333334,15.21266666666667,16.083250000000003,16.054916666666667,7.15716405865564,6.59023518518518,7.28095756991321,7.22783709153449,7.42573580972235,7.44641696445364,7.50726566439443,7.84745485756704,8.10428998615598,7.96072241109988,8.39170863757779,8.56674843563313,8.52509500986708,8.68489267578378,8.78253995475018,8.88649261772709,8.72636310306536,8.77471103426384,8.70452431918786,Europe & Central Asia
61,Greenland,-18.43791666666667,-18.371333333333336,-19.5845,-19.267166666666668,-18.641916666666663,-18.239500000000003,-17.300333333333334,-17.997833333333332,-17.139,-18.25425,-17.367916666666666,-17.596416666666666,-16.820416666666663,-16.256249999999998,-17.301166666666663,-16.15125,-17.114333333333335,-17.074166666666667,-17.389916666666668,10.0248920863309,9.91081081081081,8.75305605786618,9.10106884057971,9.11794594594595,9.0689247311828,9.24949910554562,9.36394642857143,9.47798573975044,9.67408199643494,9.46112099644128,9.56608695652174,9.52383392226148,9.43155113185942,8.7628619623278,11.0779661016949,10.2051291083947,11.2820793917426,10.2208315580173,Europe & Central Asia
62,Grenada,27.205666666666662,27.14166666666667,27.157083333333336,27.34841666666666,27.251000000000005,27.635333333333335,27.286250000000006,27.452333333333332,27.945999999999998,27.463916666666666,27.190916666666666,27.507166666666667,27.531166666666667,27.7165,27.474749999999997,27.907999999999998,27.74366666666666,27.590999999999998,27.36366666666667,1.2579106029106,1.25571766561514,1.32160472851215,1.45616625259642,1.66156495121485,1.72068528298873,1.7478030325598,2.03240332940746,1.88387555696065,2.02608678493202,2.02273398869211,2.16276257974462,2.12206485277674,2.22470766671559,2.11168805817188,2.28442385188935,2.38447353863175,2.37683809302686,2.36870318058675,Latin America & Caribbean
